country,continent,year,population,gdp,primary_energy_consumption,renewable_energy_consumption,renewables_share_energy,electricity_generation,fossil_fuel_consumption,coal_consumption,oil_consumption,gas_consumption,nuclear_consumption,solar_capacity_mw,wind_capacity_mw,hydro_capacity_mw,carbon_emissions_mt,energy_imports_twh,energy_exports_twh,energy_intensity_gdp,average_energy_price_usd_per_kwh,industrial_energy_use_twh,residential_energy_use_twh,transport_energy_use_twh,temperature_celsius,renewable_investment_usd_billion,energy_efficiency_index,urbanization_rate,policy_index
Vietnam,Asia,2016,98.98,84.91,3.14,0.94,30.0,1.35,2.2,0.49,0.74,0.97,0.06,703.3,699.25,476.51,1.59,0.76,0.06,0.0281,0.0937,1.26,0.94,0.94,17.98,5.96,62.98,58.0,8.79
Vietnam,Asia,2017,100.47,90.43,3.24,1.04,32.0,1.41,2.2,0.47,0.73,1.0,0.06,892.31,837.49,498.16,1.57,0.85,0.06,0.0267,0.1018,1.29,0.97,0.97,19.2,7.78,65.79,58.5,8.7
Vietnam,Asia,2018,101.97,96.31,3.33,1.13,34.0,1.47,2.2,0.45,0.72,1.03,0.07,1132.12,1003.07,520.8,1.55,0.94,0.07,0.0253,0.0902,1.33,1.0,1.0,18.98,10.13,65.23,59.0,8.67
Vietnam,Asia,2019,103.5,102.57,3.43,1.24,36.0,1.53,2.2,0.44,0.71,1.05,0.07,1436.38,1201.37,544.47,1.53,0.88,0.07,0.0239,0.0793,1.37,1.03,1.03,18.16,13.14,67.06,59.5,8.59
Vietnam,Asia,2020,105.05,109.23,3.54,1.34,38.0,1.59,2.19,0.42,0.7,1.07,0.07,1822.41,1438.88,569.22,1.51,0.64,0.07,0.0227,0.087,1.41,1.06,1.06,19.62,16.98,69.03,60.0,8.69
Vietnam,Asia,2021,106.63,116.33,3.64,1.46,40.0,1.66,2.19,0.4,0.69,1.1,0.07,2312.18,1723.35,595.09,1.49,0.59,0.07,0.0215,0.0993,1.46,1.09,1.09,18.61,21.9,71.49,60.5,9.31
Vietnam,Asia,2022,108.23,123.89,3.75,1.58,42.0,1.73,2.18,0.38,0.68,1.12,0.08,2933.58,2064.06,622.14,1.46,1.01,0.08,0.0203,0.0839,1.5,1.13,1.13,19.26,28.16,70.46,61.0,9.74
Vietnam,Asia,2023,109.85,131.95,3.87,1.7,44.0,1.8,2.17,0.36,0.67,1.14,0.08,3721.98,2472.12,650.42,1.44,0.95,0.08,0.0192,0.0875,1.55,1.16,1.16,18.46,36.13,71.36,61.5,9.64
Vietnam,Asia,2024,111.5,140.52,3.98,1.83,46.0,1.87,2.15,0.34,0.65,1.16,0.08,4722.26,2960.86,679.98,1.41,0.73,0.08,0.0181,0.0998,1.59,1.2,1.2,18.49,46.26,74.45,62.0,9.91
Malaysia,Asia,2000,23.0,93.0,0.57,0.06,10.0,0.2,0.52,0.18,0.21,0.13,0.01,4.6,11.5,69.0,0.42,0.15,0.01,0.0062,0.0704,0.23,0.17,0.17,17.38,0.23,43.35,50.0,4.2
Malaysia,Asia,2001,23.34,99.05,0.59,0.06,10.8,0.21,0.53,0.18,0.21,0.14,0.01,5.84,13.77,72.14,0.42,0.12,0.01,0.0059,0.0588,0.24,0.18,0.18,17.1,0.31,45.24,50.5,3.68
Malaysia,Asia,2002,23.7,105.48,0.61,0.07,11.6,0.22,0.54,0.18,0.21,0.15,0.01,7.4,16.5,75.41,0.43,0.17,0.01,0.0056,0.0527,0.24,0.18,0.18,18.19,0.4,45.56,51.0,4.47
Malaysia,Asia,2003,24.05,112.34,0.63,0.08,12.4,0.23,0.55,0.18,0.21,0.16,0.01,9.39,19.76,78.84,0.44,0.12,0.01,0.0053,0.0804,0.25,0.19,0.19,18.9,0.53,47.9,51.5,4.85
Malaysia,Asia,2004,24.41,119.64,0.65,0.09,13.2,0.24,0.56,0.18,0.22,0.17,0.01,11.92,23.66,82.43,0.45,0.19,0.01,0.0051,0.079,0.26,0.19,0.19,18.85,0.69,48.8,52.0,4.68
Malaysia,Asia,2005,24.78,127.42,0.67,0.09,14.0,0.25,0.57,0.18,0.22,0.18,0.01,15.12,28.34,86.17,0.45,0.11,0.01,0.0048,0.0513,0.27,0.2,0.2,19.2,0.9,50.31,52.5,5.0
Malaysia,Asia,2006,25.15,135.7,0.69,0.1,14.8,0.26,0.59,0.18,0.22,0.19,0.01,19.19,33.95,90.09,0.46,0.19,0.01,0.0046,0.0833,0.27,0.21,0.21,19.24,1.16,51.17,53.0,4.44
Malaysia,Asia,2007,25.53,144.52,0.71,0.11,15.6,0.27,0.6,0.18,0.22,0.2,0.01,24.34,40.66,94.18,0.47,0.15,0.01,0.0044,0.0557,0.28,0.21,0.21,17.32,1.5,52.84,53.5,5.33
Malaysia,Asia,2008,25.91,153.91,0.73,0.12,16.4,0.28,0.61,0.17,0.22,0.21,0.01,30.89,48.69,98.46,0.48,0.17,0.01,0.0042,0.0645,0.29,0.22,0.22,18.63,1.93,53.53,54.0,4.71
Malaysia,Asia,2009,26.3,163.92,0.75,0.13,17.2,0.3,0.62,0.17,0.23,0.22,0.02,39.19,58.32,102.94,0.48,0.2,0.02,0.004,0.0784,0.3,0.23,0.23,18.88,2.48,53.96,54.5,5.69
Malaysia,Asia,2010,26.69,174.57,0.77,0.14,18.0,0.31,0.64,0.17,0.23,0.23,0.02,49.72,69.85,107.62,0.49,0.19,0.02,0.0038,0.0775,0.31,0.23,0.23,18.65,3.18,58.46,55.0,5.59
Malaysia,Asia,2011,27.09,185.92,0.8,0.16,20.0,0.32,0.64,0.17,0.23,0.24,0.02,63.08,83.66,112.51,0.49,0.19,0.02,0.0036,0.0961,0.32,0.24,0.24,18.95,4.32,57.97,55.5,5.86
Malaysia,Asia,2012,27.5,198.01,0.82,0.18,22.0,0.34,0.64,0.16,0.23,0.25,0.02,80.03,100.2,117.62,0.49,0.17,0.02,0.0034,0.0672,0.33,0.25,0.25,18.67,5.83,61.11,56.0,6.23
Malaysia,Asia,2013,27.91,210.88,0.85,0.2,24.0,0.35,0.64,0.16,0.22,0.26,0.02,101.54,120.01,122.97,0.48,0.17,0.02,0.0032,0.0806,0.34,0.25,0.25,17.94,7.78,62.58,56.5,6.43
Malaysia,Asia,2014,28.33,224.58,0.87,0.23,26.0,0.37,0.65,0.15,0.22,0.27,0.02,128.83,143.74,128.56,0.48,0.22,0.02,0.0031,0.0932,0.35,0.26,0.26,18.99,10.33,62.17,57.0,5.65
Malaysia,Asia,2015,28.76,239.18,0.9,0.25,28.0,0.38,0.65,0.15,0.22,0.28,0.02,163.46,172.15,134.4,0.47,0.2,0.02,0.0029,0.0895,0.36,0.27,0.27,18.96,13.62,62.49,57.5,8.69
Malaysia,Asia,2016,29.19,254.73,0.93,0.28,30.0,0.4,0.65,0.14,0.22,0.29,0.02,207.38,206.19,140.51,0.47,0.16,0.02,0.0028,0.084,0.37,0.28,0.28,19.02,17.88,64.99,58.0,8.55
Malaysia,Asia,2017,29.62,271.29,0.95,0.31,32.0,0.41,0.65,0.14,0.22,0.29,0.02,263.12,246.95,146.89,0.46,0.18,0.02,0.0026,0.0717,0.38,0.29,0.29,18.95,23.35,65.8,58.5,8.23
Malaysia,Asia,2018,30.07,288.92,0.98,0.33,34.0,0.43,0.65,0.13,0.21,0.3,0.02,333.83,295.78,153.57,0.46,0.25,0.02,0.0025,0.0852,0.39,0.29,0.29,19.06,30.39,67.95,59.0,8.37
Malaysia,Asia,2019,30.52,307.7,1.01,0.36,36.0,0.45,0.65,0.13,0.21,0.31,0.02,423.55,354.25,160.55,0.45,0.15,0.02,0.0024,0.0997,0.4,0.3,0.3,18.98,39.41,68.6,59.5,9.19
Malaysia,Asia,2020,30.98,327.7,1.04,0.4,38.0,0.47,0.65,0.12,0.21,0.32,0.02,537.38,424.29,167.85,0.45,0.28,0.02,0.0022,0.1084,0.42,0.31,0.31,18.87,50.95,68.95,60.0,8.9
Malaysia,Asia,2021,31.44,349.0,1.07,0.43,40.0,0.49,0.64,0.12,0.2,0.32,0.02,681.8,508.17,175.48,0.44,0.19,0.02,0.0021,0.0944,0.43,0.32,0.32,18.39,65.69,71.89,60.5,9.23
Malaysia,Asia,2022,31.91,371.68,1.11,0.46,42.0,0.51,0.64,0.11,0.2,0.33,0.02,865.03,608.63,183.45,0.43,0.26,0.02,0.002,0.0872,0.44,0.33,0.33,17.98,84.47,69.53,61.0,9.22
Malaysia,Asia,2023,32.39,395.84,1.14,0.5,44.0,0.53,0.64,0.11,0.2,0.34,0.02,1097.51,728.96,191.79,0.42,0.19,0.02,0.0019,0.0988,0.46,0.34,0.34,19.68,108.38,74.13,61.5,9.61
Malaysia,Asia,2024,32.88,421.57,1.18,0.54,46.0,0.55,0.63,0.1,0.19,0.34,0.02,1392.46,873.07,200.51,0.42,0.21,0.02,0.0018,0.1105,0.47,0.35,0.35,19.73,138.78,72.59,62.0,9.84
Chile,South America,2000,15.0,75.0,0.38,0.04,10.0,0.13,0.34,0.12,0.14,0.08,0.01,3.0,7.5,45.0,0.27,0.07,0.01,0.005,0.0721,0.15,0.11,0.11,24.99,0.19,43.12,50.0,4.4
Chile,South America,2001,15.22,79.88,0.39,0.04,10.8,0.14,0.34,0.12,0.14,0.09,0.01,3.81,8.98,47.05,0.28,0.09,0.01,0.0048,0.0804,0.15,0.12,0.12,23.97,0.25,47.59,50.5,3.71
Chile,South America,2002,15.45,85.07,0.4,0.05,11.6,0.14,0.35,0.12,0.14,0.1,0.01,4.83,10.76,49.18,0.28,0.08,0.01,0.0045,0.0457,0.16,0.12,0.12,25.03,0.33,48.67,51.0,4.65
Chile,South America,2003,15.69,90.6,0.41,0.05,12.4,0.15,0.36,0.12,0.14,0.1,0.01,6.13,12.89,51.42,0.29,0.12,0.01,0.0043,0.0479,0.16,0.12,0.12,23.89,0.43,46.88,51.5,4.16
Chile,South America,2004,15.92,96.48,0.42,0.06,13.2,0.16,0.37,0.12,0.14,0.11,0.01,7.77,15.43,53.76,0.29,0.08,0.01,0.0041,0.0648,0.17,0.13,0.13,23.7,0.56,48.2,52.0,4.27
Chile,South America,2005,16.16,102.76,0.44,0.06,14.0,0.16,0.37,0.12,0.14,0.12,0.01,9.86,18.48,56.2,0.3,0.07,0.01,0.0039,0.0864,0.17,0.13,0.13,24.72,0.72,52.87,52.5,4.69
Chile,South America,2006,16.4,109.44,0.45,0.07,14.8,0.17,0.38,0.12,0.14,0.12,0.01,12.51,22.14,58.75,0.3,0.09,0.01,0.0037,0.0809,0.18,0.13,0.13,23.89,0.94,51.4,53.0,4.63
Chile,South America,2007,16.65,116.55,0.46,0.07,15.6,0.18,0.39,0.11,0.15,0.13,0.01,15.88,26.52,61.42,0.31,0.08,0.01,0.0035,0.0608,0.18,0.14,0.14,23.99,1.21,54.1,53.5,4.61
Chile,South America,2008,16.9,124.12,0.48,0.08,16.4,0.19,0.4,0.11,0.15,0.14,0.01,20.14,31.76,64.22,0.31,0.09,0.01,0.0034,0.0844,0.19,0.14,0.14,23.61,1.56,53.97,54.0,5.56
Chile,South America,2009,17.15,132.19,0.49,0.08,17.2,0.19,0.41,0.11,0.15,0.15,0.01,25.56,38.04,67.13,0.32,0.08,0.01,0.0032,0.0568,0.2,0.15,0.15,24.33,2.0,55.01,54.5,5.41
Chile,South America,2010,17.41,140.79,0.51,0.09,18.0,0.2,0.41,0.11,0.15,0.15,0.01,32.43,45.56,70.19,0.32,0.14,0.01,0.003,0.0605,0.2,0.15,0.15,24.56,2.56,57.02,55.0,5.14
Chile,South America,2011,17.67,149.94,0.52,0.1,20.0,0.21,0.42,0.11,0.15,0.16,0.01,41.14,54.56,73.38,0.32,0.13,0.01,0.0029,0.0674,0.21,0.16,0.16,24.42,3.49,56.53,55.5,5.61
Chile,South America,2012,17.93,159.68,0.54,0.12,22.0,0.22,0.42,0.11,0.15,0.16,0.01,52.2,65.35,76.71,0.32,0.11,0.01,0.0028,0.0909,0.21,0.16,0.16,23.59,4.7,59.07,56.0,5.76
Chile,South America,2013,18.2,170.06,0.55,0.13,24.0,0.23,0.42,0.1,0.15,0.17,0.01,66.22,78.27,80.2,0.31,0.14,0.01,0.0026,0.0825,0.22,0.17,0.17,24.85,6.28,61.71,56.5,6.31
Chile,South America,2014,18.48,181.12,0.57,0.15,26.0,0.24,0.42,0.1,0.14,0.18,0.01,84.02,93.74,83.84,0.31,0.11,0.01,0.0025,0.0825,0.23,0.17,0.17,25.24,8.33,63.76,57.0,6.49
Chile,South America,2015,18.75,192.89,0.59,0.16,28.0,0.25,0.42,0.1,0.14,0.18,0.01,106.6,112.27,87.65,0.31,0.12,0.01,0.0024,0.0703,0.23,0.18,0.18,24.58,10.99,63.97,57.5,8.24
Chile,South America,2016,19.03,205.43,0.6,0.18,30.0,0.26,0.42,0.09,0.14,0.19,0.01,135.25,134.47,91.64,0.31,0.13,0.01,0.0022,0.0975,0.24,0.18,0.18,24.36,14.42,65.64,58.0,8.31
Chile,South America,2017,19.32,218.78,0.62,0.2,32.0,0.27,0.42,0.09,0.14,0.19,0.01,171.6,161.06,95.8,0.3,0.12,0.01,0.0021,0.0837,0.25,0.19,0.19,25.2,18.83,63.9,58.5,8.25
Chile,South America,2018,19.61,233.0,0.64,0.22,34.0,0.28,0.42,0.09,0.14,0.2,0.01,217.72,192.9,100.15,0.3,0.19,0.01,0.002,0.074,0.26,0.19,0.19,24.86,24.51,66.92,59.0,8.69
Chile,South America,2019,19.9,248.14,0.66,0.24,36.0,0.29,0.42,0.08,0.14,0.2,0.01,276.23,231.03,104.71,0.29,0.16,0.01,0.0019,0.0777,0.26,0.2,0.2,24.87,31.78,67.29,59.5,9.01
Chile,South America,2020,20.2,264.27,0.68,0.26,38.0,0.31,0.42,0.08,0.13,0.21,0.01,350.46,276.71,109.47,0.29,0.12,0.01,0.0018,0.0928,0.27,0.2,0.2,24.17,41.09,68.11,60.0,8.72
Chile,South America,2021,20.51,281.45,0.7,0.28,40.0,0.32,0.42,0.08,0.13,0.21,0.01,444.65,331.41,114.44,0.29,0.12,0.01,0.0017,0.1045,0.28,0.21,0.21,24.41,52.97,71.91,60.5,9.62
Chile,South America,2022,20.81,299.75,0.72,0.3,42.0,0.33,0.42,0.07,0.13,0.22,0.01,564.15,396.93,119.64,0.28,0.17,0.01,0.0016,0.0787,0.29,0.22,0.22,24.63,68.12,72.59,61.0,9.17
Chile,South America,2023,21.13,319.23,0.74,0.33,44.0,0.35,0.42,0.07,0.13,0.22,0.01,715.77,475.41,125.08,0.28,0.12,0.01,0.0015,0.0968,0.3,0.22,0.22,25.61,87.41,73.78,61.5,9.13
Chile,South America,2024,21.44,339.98,0.77,0.35,46.0,0.36,0.41,0.07,0.13,0.22,0.02,908.13,569.4,130.76,0.27,0.19,0.02,0.0014,0.0848,0.31,0.23,0.23,24.4,111.92,75.3,62.0,9.35
Denmark,Europe,2000,5.3,160.0,0.27,0.07,27.0,0.09,0.19,0.07,0.08,0.05,0.01,5.3,10.6,26.5,0.14,0.05,0.01,0.0017,0.06,0.08,0.08,0.08,10.74,1.08,61.17,75.0,6.13
Denmark,Europe,2001,5.34,164.0,0.27,0.08,28.44,0.1,0.19,0.07,0.08,0.05,0.01,6.68,12.61,27.51,0.14,0.07,0.01,0.0016,0.0681,0.08,0.08,0.08,9.96,1.34,60.6,75.5,5.74
Denmark,Europe,2002,5.39,168.1,0.28,0.08,29.88,0.1,0.19,0.06,0.08,0.05,0.01,8.41,15.0,28.57,0.14,0.06,0.01,0.0016,0.1008,0.08,0.08,0.08,9.16,1.66,61.57,76.0,6.01
Denmark,Europe,2003,5.43,172.3,0.28,0.09,31.32,0.1,0.19,0.06,0.08,0.06,0.01,10.6,17.84,29.66,0.14,0.05,0.01,0.0016,0.1023,0.09,0.09,0.09,10.06,2.05,63.47,76.5,6.71
Denmark,Europe,2004,5.47,176.61,0.29,0.1,32.76,0.11,0.2,0.06,0.07,0.06,0.01,13.36,21.22,30.79,0.14,0.05,0.01,0.0015,0.0875,0.09,0.09,0.09,10.02,2.53,65.19,77.0,7.1
Denmark,Europe,2005,5.52,181.03,0.3,0.1,34.2,0.11,0.2,0.06,0.07,0.06,0.01,16.83,25.24,31.97,0.14,0.08,0.01,0.0015,0.0859,0.09,0.09,0.09,10.86,3.11,64.68,77.5,6.28
Denmark,Europe,2006,5.56,185.55,0.3,0.11,35.64,0.12,0.2,0.06,0.07,0.06,0.01,21.21,30.02,33.19,0.14,0.05,0.01,0.0015,0.0856,0.09,0.09,0.09,10.26,3.82,67.66,78.0,7.31
Denmark,Europe,2007,5.6,190.19,0.31,0.12,37.08,0.12,0.2,0.06,0.07,0.07,0.01,26.72,35.7,34.46,0.14,0.07,0.01,0.0015,0.0941,0.09,0.09,0.09,9.38,4.69,66.54,78.5,7.1
Denmark,Europe,2008,5.65,194.94,0.32,0.12,38.52,0.12,0.2,0.06,0.07,0.07,0.01,33.67,42.47,35.78,0.13,0.07,0.01,0.0014,0.1096,0.1,0.1,0.1,9.64,5.74,67.7,79.0,7.15
Denmark,Europe,2009,5.69,199.82,0.33,0.13,39.96,0.13,0.2,0.05,0.07,0.07,0.01,42.42,50.51,37.15,0.13,0.06,0.01,0.0014,0.08,0.1,0.1,0.1,10.81,7.02,69.25,79.5,7.46
Denmark,Europe,2010,5.74,204.81,0.33,0.14,41.4,0.13,0.2,0.05,0.07,0.07,0.01,53.45,60.08,38.57,0.13,0.06,0.01,0.0014,0.0869,0.1,0.1,0.1,10.16,8.58,73.21,80.0,7.39
Denmark,Europe,2011,5.79,209.93,0.34,0.15,45.0,0.14,0.19,0.05,0.07,0.07,0.01,67.35,71.46,40.04,0.12,0.09,0.01,0.0014,0.087,0.1,0.1,0.1,10.99,10.99,72.15,80.5,7.83
Denmark,Europe,2012,5.83,215.18,0.35,0.17,48.6,0.14,0.18,0.05,0.06,0.07,0.01,84.86,85.0,41.57,0.12,0.08,0.01,0.0013,0.1212,0.1,0.1,0.1,10.25,13.99,72.66,81.0,7.32
Denmark,Europe,2013,5.88,220.56,0.36,0.19,52.2,0.15,0.17,0.04,0.06,0.07,0.01,106.93,101.1,43.16,0.11,0.1,0.01,0.0013,0.107,0.11,0.11,0.11,11.07,17.71,74.54,81.5,7.8
Denmark,Europe,2014,5.93,226.08,0.36,0.2,55.8,0.15,0.16,0.04,0.06,0.07,0.01,134.73,120.25,44.81,0.1,0.06,0.01,0.0013,0.1265,0.11,0.11,0.11,10.9,22.32,78.53,82.0,7.87
Denmark,Europe,2015,5.97,231.73,0.37,0.22,59.4,0.16,0.15,0.03,0.05,0.07,0.01,169.76,143.04,46.53,0.09,0.09,0.01,0.0012,0.1171,0.11,0.11,0.11,10.24,28.0,79.39,82.5,10.0
Denmark,Europe,2016,6.02,237.52,0.38,0.24,63.0,0.16,0.14,0.03,0.05,0.06,0.01,213.9,170.13,48.31,0.08,0.11,0.01,0.0012,0.1216,0.11,0.11,0.11,10.19,35.01,78.33,83.0,10.0
Denmark,Europe,2017,6.07,243.46,0.39,0.26,66.6,0.17,0.13,0.03,0.04,0.06,0.01,269.51,202.36,50.15,0.07,0.06,0.01,0.0012,0.1226,0.12,0.12,0.12,11.09,43.62,80.89,83.5,10.0
Denmark,Europe,2018,6.12,249.55,0.4,0.28,70.2,0.18,0.12,0.02,0.04,0.06,0.01,339.58,240.7,52.07,0.07,0.08,0.01,0.0012,0.1096,0.12,0.12,0.12,9.88,54.2,81.37,84.0,10.0
Denmark,Europe,2019,6.17,255.78,0.41,0.3,73.8,0.18,0.11,0.02,0.03,0.05,0.01,427.87,286.3,54.06,0.06,0.08,0.01,0.0011,0.1314,0.12,0.12,0.12,11.63,67.16,81.54,84.5,10.0
Denmark,Europe,2020,6.22,262.18,0.42,0.32,77.4,0.19,0.09,0.02,0.03,0.05,0.01,539.12,340.53,56.13,0.05,0.12,0.01,0.0011,0.1025,0.13,0.13,0.13,9.98,83.03,82.65,85.0,10.0
Denmark,Europe,2021,6.27,268.73,0.43,0.35,81.0,0.19,0.08,0.01,0.03,0.04,0.01,679.29,405.04,58.28,0.04,0.07,0.01,0.0011,0.1407,0.13,0.13,0.13,10.73,102.42,85.21,85.5,10.0
Denmark,Europe,2022,6.32,275.45,0.44,0.37,84.6,0.2,0.07,0.01,0.02,0.03,0.01,855.91,481.77,60.51,0.03,0.1,0.01,0.0011,0.1305,0.13,0.13,0.13,11.38,126.1,87.42,86.0,10.0
Denmark,Europe,2023,6.37,282.34,0.45,0.4,88.2,0.21,0.05,0.01,0.02,0.03,0.01,1078.45,573.04,62.82,0.03,0.13,0.01,0.001,0.1387,0.13,0.13,0.13,11.43,154.96,85.82,86.5,10.0
Denmark,Europe,2024,6.42,289.4,0.46,0.41,90.0,0.22,0.05,0.01,0.01,0.02,0.01,1358.84,681.6,65.22,0.02,0.08,0.01,0.001,0.1345,0.14,0.14,0.14,10.78,186.39,88.41,87.0,10.0
Belgium,Europe,2000,10.2,250.0,0.51,0.08,15.0,0.18,0.43,0.15,0.17,0.11,0.01,10.2,20.4,51.0,0.34,0.15,0.01,0.002,0.0964,0.15,0.15,0.15,9.63,0.94,60.76,75.0,5.77
Belgium,Europe,2001,10.28,256.25,0.52,0.08,15.8,0.19,0.44,0.15,0.17,0.12,0.01,12.85,24.26,52.95,0.34,0.09,0.01,0.002,0.0694,0.16,0.16,0.16,9.72,1.16,60.92,75.5,6.48
Belgium,Europe,2002,10.36,262.66,0.53,0.09,16.6,0.19,0.45,0.15,0.17,0.12,0.01,16.19,28.86,54.98,0.35,0.09,0.01,0.002,0.0934,0.16,0.16,0.16,10.14,1.44,61.55,76.0,6.29
Belgium,Europe,2003,10.45,269.22,0.55,0.1,17.4,0.2,0.45,0.15,0.18,0.13,0.01,20.4,34.33,57.08,0.35,0.11,0.01,0.0019,0.0898,0.16,0.16,0.16,9.99,1.78,62.26,76.5,6.07
Belgium,Europe,2004,10.53,275.95,0.56,0.1,18.2,0.21,0.46,0.15,0.18,0.14,0.01,25.71,40.83,59.26,0.35,0.13,0.01,0.0019,0.1041,0.17,0.17,0.17,9.85,2.2,65.73,77.0,6.76
Belgium,Europe,2005,10.61,282.85,0.57,0.11,19.0,0.21,0.46,0.14,0.18,0.14,0.01,32.39,48.57,61.53,0.36,0.17,0.01,0.0019,0.1028,0.17,0.17,0.17,10.33,2.7,66.63,77.5,7.15
Belgium,Europe,2006,10.7,289.92,0.58,0.12,19.8,0.22,0.47,0.14,0.18,0.15,0.01,40.82,57.77,63.88,0.36,0.12,0.01,0.0018,0.0851,0.18,0.18,0.18,9.26,3.32,68.51,78.0,7.2
Belgium,Europe,2007,10.79,297.17,0.6,0.12,20.6,0.23,0.48,0.14,0.18,0.16,0.01,51.43,68.71,66.32,0.36,0.1,0.01,0.0018,0.0971,0.18,0.18,0.18,10.21,4.07,66.87,78.5,7.53
Belgium,Europe,2008,10.87,304.6,0.61,0.13,21.4,0.24,0.48,0.14,0.18,0.17,0.01,64.8,81.73,68.86,0.37,0.11,0.01,0.0018,0.0787,0.18,0.18,0.18,10.51,4.99,70.56,79.0,6.73
Belgium,Europe,2009,10.96,312.22,0.63,0.14,22.2,0.25,0.49,0.14,0.18,0.17,0.01,81.65,97.21,71.49,0.37,0.16,0.01,0.0017,0.0993,0.19,0.19,0.19,9.57,6.1,69.49,79.5,7.42
Belgium,Europe,2010,11.05,320.02,0.64,0.15,23.0,0.26,0.49,0.13,0.18,0.18,0.01,102.87,115.63,74.22,0.37,0.12,0.01,0.0017,0.1175,0.19,0.19,0.19,11.04,7.44,73.93,80.0,7.26
Belgium,Europe,2011,11.13,328.02,0.66,0.16,25.0,0.27,0.49,0.13,0.18,0.19,0.01,129.62,137.53,77.06,0.37,0.19,0.01,0.0017,0.0992,0.2,0.2,0.2,10.14,9.54,71.4,80.5,7.2
Belgium,Europe,2012,11.22,336.22,0.67,0.18,27.0,0.28,0.49,0.12,0.17,0.19,0.01,163.32,163.58,80.01,0.36,0.17,0.01,0.0016,0.1023,0.2,0.2,0.2,9.93,12.14,74.86,81.0,7.55
Belgium,Europe,2013,11.31,344.63,0.69,0.2,29.0,0.28,0.49,0.12,0.17,0.2,0.01,205.79,194.57,83.07,0.35,0.16,0.01,0.0016,0.1004,0.21,0.21,0.21,11.17,15.37,76.88,81.5,7.93
Belgium,Europe,2014,11.4,353.24,0.7,0.22,31.0,0.29,0.48,0.12,0.17,0.2,0.01,259.29,231.43,86.25,0.35,0.14,0.01,0.0016,0.1025,0.21,0.21,0.21,11.17,19.37,76.11,82.0,7.81
Belgium,Europe,2015,11.49,362.07,0.72,0.24,33.0,0.31,0.48,0.11,0.16,0.21,0.01,326.71,275.28,89.54,0.34,0.12,0.01,0.0015,0.1087,0.22,0.22,0.22,10.56,24.31,79.36,82.5,9.97
Belgium,Europe,2016,11.59,371.13,0.74,0.26,35.0,0.32,0.48,0.11,0.16,0.21,0.01,411.65,327.42,92.97,0.34,0.15,0.01,0.0015,0.1243,0.22,0.22,0.22,11.29,30.39,78.74,83.0,10.0
Belgium,Europe,2017,11.68,380.4,0.75,0.28,37.0,0.33,0.47,0.1,0.16,0.22,0.02,518.68,389.45,96.52,0.33,0.15,0.02,0.0015,0.1313,0.23,0.23,0.23,9.92,37.87,82.13,83.5,10.0
Belgium,Europe,2018,11.77,389.91,0.77,0.3,39.0,0.34,0.47,0.1,0.15,0.22,0.02,653.54,463.23,100.21,0.32,0.18,0.02,0.0014,0.0973,0.23,0.23,0.23,10.67,47.05,81.23,84.0,10.0
Belgium,Europe,2019,11.87,399.66,0.79,0.32,41.0,0.35,0.46,0.09,0.15,0.22,0.02,823.46,550.98,104.05,0.31,0.2,0.02,0.0014,0.1368,0.24,0.24,0.24,10.88,58.3,83.66,84.5,10.0
Belgium,Europe,2020,11.96,409.65,0.81,0.35,43.0,0.36,0.46,0.09,0.15,0.22,0.02,1037.55,655.36,108.03,0.31,0.17,0.02,0.0014,0.1047,0.24,0.24,0.24,11.03,72.07,85.75,85.0,10.0
Belgium,Europe,2021,12.06,419.9,0.82,0.37,45.0,0.38,0.45,0.08,0.14,0.23,0.02,1307.32,779.51,112.16,0.3,0.13,0.02,0.0013,0.1162,0.25,0.25,0.25,10.94,88.91,84.81,85.5,10.0
Belgium,Europe,2022,12.15,430.39,0.84,0.4,47.0,0.39,0.45,0.08,0.14,0.23,0.02,1647.22,927.18,116.44,0.29,0.23,0.02,0.0013,0.1285,0.25,0.25,0.25,10.63,109.46,85.42,86.0,10.0
Belgium,Europe,2023,12.25,441.15,0.86,0.42,49.0,0.4,0.44,0.07,0.14,0.23,0.02,2075.5,1102.83,120.9,0.28,0.18,0.02,0.0013,0.1225,0.26,0.26,0.26,11.27,134.52,88.23,86.5,10.0
Belgium,Europe,2024,12.35,452.18,0.88,0.45,51.0,0.41,0.43,0.07,0.13,0.23,0.02,2615.13,1311.75,125.52,0.27,0.18,0.02,0.0012,0.1153,0.26,0.26,0.26,10.27,165.03,90.11,87.0,10.0
Austria,Europe,2000,8.0,200.0,0.4,0.06,15.0,0.14,0.34,0.12,0.14,0.09,0.01,8.0,16.0,40.0,0.27,0.09,0.01,0.002,0.0667,0.12,0.12,0.12,10.76,0.75,60.23,75.0,5.73
Austria,Europe,2001,8.06,205.0,0.41,0.06,15.8,0.15,0.34,0.12,0.14,0.09,0.01,10.08,19.03,41.53,0.27,0.09,0.01,0.002,0.0913,0.12,0.12,0.12,10.96,0.93,60.08,75.5,6.54
Austria,Europe,2002,8.13,210.12,0.42,0.07,16.6,0.15,0.35,0.12,0.14,0.1,0.01,12.7,22.64,43.12,0.27,0.12,0.01,0.0019,0.1007,0.13,0.13,0.13,10.35,1.15,62.92,76.0,6.2
